as_of,ticker,sector,weight,ann_return_sample,vol_sample
2022-06-30,ED,UTILITIES,0.424043630233894,"Ticker
ED    0.104254
dtype: float64","Ticker
ED    0.192212
dtype: float64"
2022-06-30,CF,MATERIALS,0.054517615188297855,"Ticker
CF    0.229464
dtype: float64","Ticker
CF    0.374421
dtype: float64"
2022-07-31,HRMY,PHARMA,0.007385441703042763,"Ticker
HRMY   -0.000762
dtype: float64","Ticker
HRMY    0.536614
dtype: float64"
2022-07-31,AMGN,PHARMA,0.10206599394154701,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2022-07-31,VRTX,PHARMA,0.2534372131034495,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2022-07-31,OXY,ENERGY,0.15096765307057658,"Ticker
OXY    0.276342
dtype: float64","Ticker
OXY    0.469472
dtype: float64"
2022-07-31,EQT,ENERGY,0.0646506378553056,"Ticker
EQT    0.269255
dtype: float64","Ticker
EQT    0.467437
dtype: float64"
2022-07-31,AR,ENERGY,0.045919899657705765,"Ticker
AR    0.48945
dtype: float64","Ticker
AR    0.555105
dtype: float64"
2022-07-31,CPB,CONSUMER_STAPLES,0.1497234686885212,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2022-07-31,ED,UTILITIES,0.22584969198136018,"Ticker
ED    0.104254
dtype: float64","Ticker
ED    0.192212
dtype: float64"
2022-08-31,NBIX,PHARMA,0.07031883161699985,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2022-08-31,AMGN,PHARMA,0.023068855627183894,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2022-08-31,VRTX,PHARMA,0.026691028258746464,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2022-08-31,OXY,ENERGY,0.22632513825396658,"Ticker
OXY    0.276342
dtype: float64","Ticker
OXY    0.469472
dtype: float64"
2022-08-31,EQT,ENERGY,0.1108795684495795,"Ticker
EQT    0.269255
dtype: float64","Ticker
EQT    0.467437
dtype: float64"
2022-08-31,AR,ENERGY,0.06038745461514455,"Ticker
AR    0.48945
dtype: float64","Ticker
AR    0.555105
dtype: float64"
2022-08-31,AVAV,DEFENSE,0.04060464262724931,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2022-08-31,CPB,CONSUMER_STAPLES,0.2095106227861623,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2022-08-31,GIS,CONSUMER_STAPLES,0.128874974849377,"Ticker
GIS   -0.017836
dtype: float64","Ticker
GIS    0.204798
dtype: float64"
2022-08-31,ED,UTILITIES,0.10333888291596056,"Ticker
ED    0.104254
dtype: float64","Ticker
ED    0.192212
dtype: float64"
2022-09-30,NBIX,PHARMA,0.2907286376131249,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2022-09-30,HRMY,PHARMA,0.06471345647647751,"Ticker
HRMY   -0.000762
dtype: float64","Ticker
HRMY    0.536614
dtype: float64"
2022-09-30,OXY,ENERGY,0.14302046717577557,"Ticker
OXY    0.276342
dtype: float64","Ticker
OXY    0.469472
dtype: float64"
2022-09-30,EQT,ENERGY,0.21131922951362292,"Ticker
EQT    0.269255
dtype: float64","Ticker
EQT    0.467437
dtype: float64"
2022-09-30,AVAV,DEFENSE,0.024935028875405118,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2022-09-30,GIS,CONSUMER_STAPLES,0.22984491443319904,"Ticker
GIS   -0.017836
dtype: float64","Ticker
GIS    0.204798
dtype: float64"
2022-09-30,CF,MATERIALS,0.035438265912152524,"Ticker
CF    0.229464
dtype: float64","Ticker
CF    0.374421
dtype: float64"
2022-10-31,NTNX,TECH,0.0006450947948618377,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2022-10-31,NBIX,PHARMA,0.11843804961852991,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2022-10-31,HRMY,PHARMA,0.03892306953224229,"Ticker
HRMY   -0.000762
dtype: float64","Ticker
HRMY    0.536614
dtype: float64"
2022-10-31,AMGN,PHARMA,0.3036622210058224,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2022-10-31,VRTX,PHARMA,0.0011335513128214842,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2022-10-31,OXY,ENERGY,0.10621861873504967,"Ticker
OXY    0.276342
dtype: float64","Ticker
OXY    0.469472
dtype: float64"
2022-10-31,EQT,ENERGY,0.09286962821041808,"Ticker
EQT    0.269255
dtype: float64","Ticker
EQT    0.467437
dtype: float64"
2022-10-31,HII,DEFENSE,0.15426724009712012,"Ticker
HII    0.129626
dtype: float64","Ticker
HII    0.298074
dtype: float64"
2022-10-31,GIS,CONSUMER_STAPLES,0.14895347214676502,"Ticker
GIS   -0.017836
dtype: float64","Ticker
GIS    0.204798
dtype: float64"
2022-10-31,ALB,MATERIALS,0.028629186462057272,"Ticker
ALB   -0.01055
dtype: float64","Ticker
ALB    0.527728
dtype: float64"
2022-10-31,CF,MATERIALS,0.006259868083143049,"Ticker
CF    0.229464
dtype: float64","Ticker
CF    0.374421
dtype: float64"
2022-11-30,NBIX,PHARMA,0.1739303313249961,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2022-11-30,AMGN,PHARMA,0.1573264264944141,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2022-11-30,BIIB,PHARMA,0.011868166055280962,"Ticker
BIIB   -0.137279
dtype: float64","Ticker
BIIB    0.443025
dtype: float64"
2022-11-30,EQT,ENERGY,0.06098633426786996,"Ticker
EQT    0.269255
dtype: float64","Ticker
EQT    0.467437
dtype: float64"
2022-11-30,AXON,DEFENSE,0.03226046347560695,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2022-11-30,DECK,CONSUMER_DISCRETIONARY,0.03153101038594821,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2022-11-30,GIS,CONSUMER_STAPLES,0.47519111124852564,"Ticker
GIS   -0.017836
dtype: float64","Ticker
GIS    0.204798
dtype: float64"
2022-11-30,APD,MATERIALS,0.03735171949510822,"Ticker
APD    0.024946
dtype: float64","Ticker
APD    0.262719
dtype: float64"
2022-11-30,ALB,MATERIALS,0.019554437252579476,"Ticker
ALB   -0.01055
dtype: float64","Ticker
ALB    0.527728
dtype: float64"
2022-12-31,BMRN,PHARMA,0.06872764084876319,"Ticker
BMRN   -0.136475
dtype: float64","Ticker
BMRN    0.355326
dtype: float64"
2022-12-31,NBIX,PHARMA,0.15650795163624126,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2022-12-31,BIIB,PHARMA,0.022098289924750793,"Ticker
BIIB   -0.137279
dtype: float64","Ticker
BIIB    0.443025
dtype: float64"
2022-12-31,AXON,DEFENSE,0.07415010019222083,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2022-12-31,CROX,CONSUMER_DISCRETIONARY,0.03411526917996042,"Ticker
CROX    0.158313
dtype: float64","Ticker
CROX    0.556687
dtype: float64"
2022-12-31,DECK,CONSUMER_DISCRETIONARY,0.043471490017917495,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2022-12-31,CPB,CONSUMER_STAPLES,0.47400194577581384,"Ticker
CPB   -0.060124
dtype: float64","Ticker
CPB    0.229926
dtype: float64"
2022-12-31,APD,MATERIALS,0.12692731242459723,"Ticker
APD    0.024946
dtype: float64","Ticker
APD    0.262719
dtype: float64"
2023-01-31,NTNX,TECH,0.00010490848169199284,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-01-31,BMRN,PHARMA,0.11680043696419712,"Ticker
BMRN   -0.136475
dtype: float64","Ticker
BMRN    0.355326
dtype: float64"
2023-01-31,NBIX,PHARMA,0.021657471382474116,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2023-01-31,BIIB,PHARMA,0.0024289966425450203,"Ticker
BIIB   -0.137279
dtype: float64","Ticker
BIIB    0.443025
dtype: float64"
2023-01-31,AXON,DEFENSE,0.24744070441951313,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2023-01-31,CROX,CONSUMER_DISCRETIONARY,0.07706065735598615,"Ticker
CROX    0.158313
dtype: float64","Ticker
CROX    0.556687
dtype: float64"
2023-01-31,DKS,CONSUMER_DISCRETIONARY,0.055424213178983876,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2023-01-31,DECK,CONSUMER_DISCRETIONARY,0.014915412107535232,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-01-31,SJM,CONSUMER_STAPLES,0.46416719946709245,"Ticker
SJM    0.028171
dtype: float64","Ticker
SJM    0.234754
dtype: float64"
2023-02-28,NTNX,TECH,0.1004258751246835,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-02-28,REGN,PHARMA,0.0017839893851436346,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2023-02-28,AXON,DEFENSE,0.31188908831301704,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2023-02-28,CROX,CONSUMER_DISCRETIONARY,0.06078580904692477,"Ticker
CROX    0.158313
dtype: float64","Ticker
CROX    0.556687
dtype: float64"
2023-02-28,DKS,CONSUMER_DISCRETIONARY,0.003208554563939126,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2023-02-28,SJM,CONSUMER_STAPLES,0.4417605072945321,"Ticker
SJM    0.028171
dtype: float64","Ticker
SJM    0.234754
dtype: float64"
2023-02-28,GIS,CONSUMER_STAPLES,0.047966636630575,"Ticker
GIS   -0.017836
dtype: float64","Ticker
GIS    0.204798
dtype: float64"
2023-02-28,NUE,MATERIALS,0.03217953964116352,"Ticker
NUE    0.280128
dtype: float64","Ticker
NUE    0.389583
dtype: float64"
2023-03-31,NTNX,TECH,0.07559639298847548,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-03-31,REGN,PHARMA,0.07881226745258324,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2023-03-31,FANG,ENERGY,0.02788695493864061,"Ticker
FANG    0.311581
dtype: float64","Ticker
FANG    0.460193
dtype: float64"
2023-03-31,AXON,DEFENSE,0.2769369539470752,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2023-03-31,CROX,CONSUMER_DISCRETIONARY,0.026260743125498698,"Ticker
CROX    0.158313
dtype: float64","Ticker
CROX    0.556687
dtype: float64"
2023-03-31,DKS,CONSUMER_DISCRETIONARY,0.01000176363776546,"Ticker
DKS    0.418027
dtype: float64","Ticker
DKS    0.445978
dtype: float64"
2023-03-31,SJM,CONSUMER_STAPLES,0.5045049239097129,"Ticker
SJM    0.028171
dtype: float64","Ticker
SJM    0.234754
dtype: float64"
2023-04-30,NTNX,TECH,0.055574179450646494,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-04-30,REGN,PHARMA,0.10876067428174092,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2023-04-30,BIIB,PHARMA,0.027594175673182092,"Ticker
BIIB   -0.137279
dtype: float64","Ticker
BIIB    0.443025
dtype: float64"
2023-04-30,AXON,DEFENSE,0.2529168329873737,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2023-04-30,CROX,CONSUMER_DISCRETIONARY,0.03858694417722009,"Ticker
CROX    0.158313
dtype: float64","Ticker
CROX    0.556687
dtype: float64"
2023-04-30,DECK,CONSUMER_DISCRETIONARY,0.15650690805614323,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-04-30,SJM,CONSUMER_STAPLES,0.20902682299730055,"Ticker
SJM    0.028171
dtype: float64","Ticker
SJM    0.234754
dtype: float64"
2023-04-30,GIS,CONSUMER_STAPLES,0.15103346237618046,"Ticker
GIS   -0.017836
dtype: float64","Ticker
GIS    0.204798
dtype: float64"
2023-05-31,SNPS,TECH,0.0370450662035071,"Ticker
SNPS    0.253943
dtype: float64","Ticker
SNPS    0.35592
dtype: float64"
2023-05-31,NTNX,TECH,0.058638164163352685,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-05-31,BIIB,PHARMA,0.056917224026094664,"Ticker
BIIB   -0.137279
dtype: float64","Ticker
BIIB    0.443025
dtype: float64"
2023-05-31,AXON,DEFENSE,0.2178006396514922,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2023-05-31,DECK,CONSUMER_DISCRETIONARY,0.12500718188973733,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-05-31,PVH,CONSUMER_DISCRETIONARY,0.031935955889123534,"Ticker
PVH    0.072398
dtype: float64","Ticker
PVH    0.48804
dtype: float64"
2023-05-31,SKX,CONSUMER_DISCRETIONARY,0.05291021127116055,"Ticker
SKX    0.163586
dtype: float64","Ticker
SKX    0.398741
dtype: float64"
2023-05-31,SJM,CONSUMER_STAPLES,0.014650808596987397,"Ticker
SJM    0.028171
dtype: float64","Ticker
SJM    0.234754
dtype: float64"
2023-05-31,CHD,CONSUMER_STAPLES,0.37509106661064756,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2023-05-31,KHC,CONSUMER_STAPLES,0.03000368169697119,"Ticker
KHC   -0.007182
dtype: float64","Ticker
KHC    0.222246
dtype: float64"
2023-06-30,CDNS,TECH,0.011243142032929473,"Ticker
CDNS    0.262662
dtype: float64","Ticker
CDNS    0.356003
dtype: float64"
2023-06-30,TDG,DEFENSE,0.1865298363184667,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2023-06-30,AXON,DEFENSE,0.0868542402694151,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2023-06-30,LECO,INDUSTRIALS,0.1543104008224777,"Ticker
LECO    0.21408
dtype: float64","Ticker
LECO    0.262663
dtype: float64"
2023-06-30,DECK,CONSUMER_DISCRETIONARY,0.049691223039777285,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-06-30,SKX,CONSUMER_DISCRETIONARY,0.09397466168805912,"Ticker
SKX    0.163586
dtype: float64","Ticker
SKX    0.398741
dtype: float64"
2023-06-30,CHD,CONSUMER_STAPLES,0.4173964958288376,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2023-07-31,CDNS,TECH,0.049368654027409135,"Ticker
CDNS    0.262662
dtype: float64","Ticker
CDNS    0.356003
dtype: float64"
2023-07-31,FTNT,TECH,0.10580214209178015,"Ticker
FTNT    0.251993
dtype: float64","Ticker
FTNT    0.431959
dtype: float64"
2023-07-31,TDG,DEFENSE,0.08111170726936538,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2023-07-31,KTOS,DEFENSE,0.13415083137288986,"Ticker
KTOS    0.285773
dtype: float64","Ticker
KTOS    0.465002
dtype: float64"
2023-07-31,PNR,INDUSTRIALS,0.052130006321049395,"Ticker
PNR    0.199863
dtype: float64","Ticker
PNR    0.283657
dtype: float64"
2023-07-31,DECK,CONSUMER_DISCRETIONARY,0.22933602556331986,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-07-31,PVH,CONSUMER_DISCRETIONARY,0.023299233976319618,"Ticker
PVH    0.072398
dtype: float64","Ticker
PVH    0.48804
dtype: float64"
2023-07-31,SKX,CONSUMER_DISCRETIONARY,0.02609894457292561,"Ticker
SKX    0.163586
dtype: float64","Ticker
SKX    0.398741
dtype: float64"
2023-07-31,CHD,CONSUMER_STAPLES,0.29870245480466256,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2023-08-31,CDNS,TECH,0.13620606825431725,"Ticker
CDNS    0.262662
dtype: float64","Ticker
CDNS    0.356003
dtype: float64"
2023-08-31,FTNT,TECH,0.03454575976522007,"Ticker
FTNT    0.251993
dtype: float64","Ticker
FTNT    0.431959
dtype: float64"
2023-08-31,ON,TECH,0.0048042433893742895,"Ticker
ON    0.184767
dtype: float64","Ticker
ON    0.518835
dtype: float64"
2023-08-31,REGN,PHARMA,0.027349696968467507,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2023-08-31,TDG,DEFENSE,0.13008311232240552,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2023-08-31,KTOS,DEFENSE,0.13485828847675005,"Ticker
KTOS    0.285773
dtype: float64","Ticker
KTOS    0.465002
dtype: float64"
2023-08-31,BWXT,DEFENSE,0.0366299102862377,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2023-08-31,AXON,DEFENSE,0.025996779238941697,"Ticker
AXON    0.570636
dtype: float64","Ticker
AXON    0.465215
dtype: float64"
2023-08-31,PNR,INDUSTRIALS,0.07341988261100477,"Ticker
PNR    0.199863
dtype: float64","Ticker
PNR    0.283657
dtype: float64"
2023-08-31,DECK,CONSUMER_DISCRETIONARY,0.1290533293595666,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-08-31,CHD,CONSUMER_STAPLES,0.2670529293250354,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2023-09-30,SNPS,TECH,0.1464921948551622,"Ticker
SNPS    0.253943
dtype: float64","Ticker
SNPS    0.35592
dtype: float64"
2023-09-30,FTNT,TECH,0.06244585892054585,"Ticker
FTNT    0.251993
dtype: float64","Ticker
FTNT    0.431959
dtype: float64"
2023-09-30,NTNX,TECH,0.04414259149612953,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-09-30,INSM,PHARMA,0.024921316698644544,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2023-09-30,REGN,PHARMA,0.06242596532423109,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2023-09-30,CW,DEFENSE,0.004449163669767171,"Ticker
CW    0.363991
dtype: float64","Ticker
CW    0.279377
dtype: float64"
2023-09-30,KTOS,DEFENSE,0.0659786981006777,"Ticker
KTOS    0.285773
dtype: float64","Ticker
KTOS    0.465002
dtype: float64"
2023-09-30,BWXT,DEFENSE,0.2770045210869384,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2023-09-30,AVAV,DEFENSE,0.06201934402693302,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2023-09-30,DECK,CONSUMER_DISCRETIONARY,0.03820883454639713,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-09-30,CHD,CONSUMER_STAPLES,0.2119115112718135,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2023-10-31,SNPS,TECH,0.11346193335333242,"Ticker
SNPS    0.253943
dtype: float64","Ticker
SNPS    0.35592
dtype: float64"
2023-10-31,NTNX,TECH,0.03766211956649501,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-10-31,INSM,PHARMA,0.047618337679209845,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2023-10-31,VRTX,PHARMA,0.24797419887268687,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2023-10-31,SM,ENERGY,0.015102703578962982,"Ticker
SM    0.563052
dtype: float64","Ticker
SM    0.676002
dtype: float64"
2023-10-31,EQT,ENERGY,0.04371953755073124,"Ticker
EQT    0.269255
dtype: float64","Ticker
EQT    0.467437
dtype: float64"
2023-10-31,KTOS,DEFENSE,0.0791965504450117,"Ticker
KTOS    0.285773
dtype: float64","Ticker
KTOS    0.465002
dtype: float64"
2023-10-31,BWXT,DEFENSE,0.07486705779399096,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2023-10-31,AVAV,DEFENSE,0.07775303138868124,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2023-10-31,DECK,CONSUMER_DISCRETIONARY,0.16368852487337854,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-10-31,CHD,CONSUMER_STAPLES,0.09895600489665018,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2023-11-30,SNPS,TECH,0.10297596436303033,"Ticker
SNPS    0.253943
dtype: float64","Ticker
SNPS    0.35592
dtype: float64"
2023-11-30,NTNX,TECH,0.08695928395249988,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-11-30,NBIX,PHARMA,0.005510157945995762,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2023-11-30,INSM,PHARMA,0.08812960675987452,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2023-11-30,AMGN,PHARMA,0.11387238432744663,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2023-11-30,SM,ENERGY,0.024476019186151724,"Ticker
SM    0.563052
dtype: float64","Ticker
SM    0.676002
dtype: float64"
2023-11-30,EQT,ENERGY,0.02998041027100133,"Ticker
EQT    0.269255
dtype: float64","Ticker
EQT    0.467437
dtype: float64"
2023-11-30,TDG,DEFENSE,0.1472246874151327,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2023-11-30,BWXT,DEFENSE,0.01125198169792573,"Ticker
BWXT    0.260323
dtype: float64","Ticker
BWXT    0.294112
dtype: float64"
2023-11-30,AVAV,DEFENSE,0.09516051149424165,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2023-11-30,DECK,CONSUMER_DISCRETIONARY,0.11285682247100418,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-11-30,CHD,CONSUMER_STAPLES,0.14949336475001038,"Ticker
CHD    0.004708
dtype: float64","Ticker
CHD    0.200844
dtype: float64"
2023-11-30,MLM,MATERIALS,0.03210880536567047,"Ticker
MLM    0.239425
dtype: float64","Ticker
MLM    0.277983
dtype: float64"
2023-12-31,SNPS,TECH,0.03882564961258043,"Ticker
SNPS    0.253943
dtype: float64","Ticker
SNPS    0.35592
dtype: float64"
2023-12-31,NTNX,TECH,0.17537468175686377,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2023-12-31,NBIX,PHARMA,0.042229061681252324,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2023-12-31,INSM,PHARMA,0.14446093897652146,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2023-12-31,AMGN,PHARMA,0.06577325774765044,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2023-12-31,VRTX,PHARMA,0.04202866104015649,"Ticker
VRTX    0.075121
dtype: float64","Ticker
VRTX    0.301151
dtype: float64"
2023-12-31,SM,ENERGY,0.020961683197438255,"Ticker
SM    0.563052
dtype: float64","Ticker
SM    0.676002
dtype: float64"
2023-12-31,HII,DEFENSE,0.028685108745827255,"Ticker
HII    0.129626
dtype: float64","Ticker
HII    0.298074
dtype: float64"
2023-12-31,TDG,DEFENSE,0.09953913879958477,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2023-12-31,KTOS,DEFENSE,0.06762803931593439,"Ticker
KTOS    0.285773
dtype: float64","Ticker
KTOS    0.465002
dtype: float64"
2023-12-31,AVAV,DEFENSE,0.022349547659996766,"Ticker
AVAV    0.247544
dtype: float64","Ticker
AVAV    0.524691
dtype: float64"
2023-12-31,ITT,INDUSTRIALS,0.062281813541668125,"Ticker
ITT    0.229731
dtype: float64","Ticker
ITT    0.288594
dtype: float64"
2023-12-31,DECK,CONSUMER_DISCRETIONARY,0.08611999040583379,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2023-12-31,MLM,MATERIALS,0.10374242751883332,"Ticker
MLM    0.239425
dtype: float64","Ticker
MLM    0.277983
dtype: float64"
2024-01-31,NTNX,TECH,0.141106191619604,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-01-31,VTRS,PHARMA,0.05784751126332892,"Ticker
VTRS   -0.048485
dtype: float64","Ticker
VTRS    0.341892
dtype: float64"
2024-01-31,NBIX,PHARMA,0.15317502954724235,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2024-01-31,INSM,PHARMA,0.023796245279987825,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-01-31,AMGN,PHARMA,0.20663225748702044,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2024-01-31,REGN,PHARMA,0.006303474623596527,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
2024-01-31,TDG,DEFENSE,0.12248380031327344,"Ticker
TDG    0.262196
dtype: float64","Ticker
TDG    0.287537
dtype: float64"
2024-01-31,CW,DEFENSE,0.044293830252228564,"Ticker
CW    0.363991
dtype: float64","Ticker
CW    0.279377
dtype: float64"
2024-01-31,LDOS,DEFENSE,0.0857385507408748,"Ticker
LDOS    0.156297
dtype: float64","Ticker
LDOS    0.260302
dtype: float64"
2024-01-31,ITT,INDUSTRIALS,0.03813530142263559,"Ticker
ITT    0.229731
dtype: float64","Ticker
ITT    0.288594
dtype: float64"
2024-01-31,DECK,CONSUMER_DISCRETIONARY,0.12048780745005773,"Ticker
DECK    0.23937
dtype: float64","Ticker
DECK    0.426866
dtype: float64"
2024-02-29,NTNX,TECH,0.15589957339731794,"Ticker
NTNX    0.26669
dtype: float64","Ticker
NTNX    0.503963
dtype: float64"
2024-02-29,VTRS,PHARMA,0.034306400117832245,"Ticker
VTRS   -0.048485
dtype: float64","Ticker
VTRS    0.341892
dtype: float64"
2024-02-29,NBIX,PHARMA,0.058647732445342236,"Ticker
NBIX    0.026498
dtype: float64","Ticker
NBIX    0.352501
dtype: float64"
2024-02-29,INSM,PHARMA,0.014066233193539529,"Ticker
INSM    0.358294
dtype: float64","Ticker
INSM    0.73158
dtype: float64"
2024-02-29,AMGN,PHARMA,0.012835705029640468,"Ticker
AMGN    0.072347
dtype: float64","Ticker
AMGN    0.234188
dtype: float64"
2024-02-29,REGN,PHARMA,0.06313011674270937,"Ticker
REGN   -0.012848
dtype: float64","Ticker
REGN    0.300165
dtype: float64"
