Price,Close,High,Low,Open,Volume
2020-09-02,54.6748046875,54.81396648652547,53.47145046485251,53.47145046485251,8334700
2020-09-03,53.95443344116211,55.19871432649701,53.6024319003304,54.69117533294316,10457400
2020-09-04,54.036285400390625,54.79759066151175,53.68428390878667,53.798888464613086,8762200
2020-09-08,52.5054931640625,53.5123833022572,52.349958837732906,53.30773139368337,10729400
2020-09-09,52.80837631225586,53.27498237930546,52.07162824705117,52.62009382235016,9309700
2020-09-10,52.20261001586914,53.24224210212767,52.022515334279994,52.95573067481799,8420600
2020-09-11,53.68429183959961,53.954433866304356,52.57098492240502,52.69377732049634,10213000
2020-09-14,54.87543487548828,56.18238833297095,53.1962507940897,53.303788853693085,18854200
2020-09-15,54.75962829589844,55.528910371036815,54.52801757407937,55.45446677227448,8327700
2020-09-16,54.3046760559082,55.049143537655496,54.27158791106184,54.8588882825185,7563600
2020-09-17,53.80009460449219,54.213686961865974,53.27069689192722,53.618112957500756,8498300
2020-09-18,53.80836868286133,53.9076268104994,52.98118396097826,53.72564516193815,14256900
2020-09-21,53.113525390625,53.74218748897672,52.493136905794735,53.60983491630561,8575200
2020-09-22,52.44350814819336,53.41958628904477,52.35251733168804,53.00599396344533,7228200
2020-09-23,52.18708419799805,53.00599846056501,52.1126374468556,52.53450026635662,8520200
2020-09-24,51.492244720458984,51.98028379262226,50.995935190156246,51.86447844591555,9004600
2020-09-25,51.492244720458984,51.707311342134425,51.095196465124985,51.36816576015378,7142800
2020-09-28,51.988563537597656,52.45178816263038,51.715594193807725,52.06301029598757,7474700
2020-09-29,51.36817169189453,52.13745376151797,51.24409587272071,52.0795510814783,8657900
2020-09-30,52.26980209350586,52.46832781764263,51.37644422353875,51.57496679221618,10072600
2020-10-01,52.37733840942383,52.69993995884794,51.87275520423865,52.385612024027196,8356500
2020-10-02,51.42607116699219,52.80747125367773,51.40953024983405,52.360790759387136,7796600
2020-10-05,52.60894012451172,53.01425881782394,52.19534781801254,52.69993093681496,10193900
2020-10-06,51.71559143066406,52.766116451610486,51.574968381014514,52.766116451610486,8398100
2020-10-07,51.98028564453125,52.25325494928516,51.5253346996353,51.88929482446023,6351400
2020-10-08,52.37733840942383,52.9811860570929,52.12918361413292,52.385612024027196,6434900
2020-10-09,52.80747604370117,53.510584994148864,52.708214754452605,53.44440869767683,9364500
2020-10-12,53.394771575927734,53.758728529781344,52.56758377210991,52.997720167911574,7750200
2020-10-13,53.34513854980469,53.75873089215902,52.93981982135457,53.39477392231166,6450200
2020-10-14,52.98118209838867,53.42785627889403,52.476595775446285,53.278969092671154,7138900
2020-10-15,52.07954788208008,52.56758698061802,51.82312264493148,52.50968430413548,9630700
2020-10-16,51.28545379638672,51.996833176500424,51.14483390543648,51.616328954031026,12307200
2020-10-19,50.10258102416992,51.368172706402554,49.804794003536486,51.28545549198636,9643600
2020-10-20,50.08602523803711,50.375541731711934,49.51526901892878,50.11911337825001,9208000
2020-10-21,49.804786682128906,50.04467098631562,49.54836146185807,49.82960436717308,7493700
2020-10-22,50.18529510498047,50.37555036608507,49.34156947314786,49.56490656921814,17061800
2020-10-23,50.28456115722656,52.642036406636194,50.25974346928689,52.426969762401725,30965400
2020-10-26,49.597991943359375,50.20183637243425,49.134770548704175,49.92886707279231,10256300
2020-10-27,49.63935089111328,49.80478845698103,49.16785587943863,49.47391648070465,7699900
2020-10-28,48.572288513183594,49.27539427378462,48.02634671582792,49.06032763168786,12150800
2020-10-29,48.415122985839844,48.71291000426899,47.182619460680755,47.81127848978494,12529400
2020-10-30,48.100791931152344,48.45648160728051,47.29842175633403,47.80300493202557,11869100
2020-11-02,48.415122985839844,48.927979808894236,47.836096178293666,48.62191917580903,9352600
2020-11-03,48.66327667236328,49.12649807779438,48.307587004359156,48.655003058432484,6599700
2020-11-04,49.52354431152344,50.61542780148639,49.10995198485689,49.12649605657864,12935200
2020-11-05,49.32501220703125,50.01984730745288,48.96932262256193,49.91231243982163,7519800
2020-11-06,48.86179733276367,49.21748698695486,48.572283965612264,49.151310699915086,7209800
2020-11-09,48.84525680541992,49.93714037713551,48.79562774199784,49.1347733490389,10807100
2020-11-10,50.14393615722656,50.830500980059256,48.12560660398961,48.3406732398468,10524400
2020-11-11,49.71380615234375,50.55753504285944,49.26712875009633,50.4003710638705,7336400
2020-11-12,49.614532470703125,49.62280608385035,48.73771564917075,49.54835934281969,9226200
2020-11-13,50.11912155151367,50.44172308255148,49.440830343829234,49.597994302282224,6740800
2020-11-16,50.532711029052734,50.706419050423115,49.83787578811214,49.84614624631399,6969300
2020-11-17,50.43345642089844,50.49962956163885,49.93714366577773,50.29283336920342,5488400
2020-11-18,50.37554931640625,50.98766422521321,50.094306393169234,50.49135466912869,8884200
2020-11-19,50.15220642089844,50.42517571569115,49.54836200255072,50.0446715324242,7525100
2020-11-20,49.72208023071289,49.84615606092529,49.20095290853373,49.300214203795576,9440800
2020-11-23,49.540096282958984,49.87097145923752,49.109959815980694,49.68898979673837,8684000
2020-11-24,49.83787536621094,50.441719784524054,49.29193362119778,49.32502176464319,7827300
2020-11-25,49.217491149902344,49.99504365563293,49.19267661789307,49.77997701548083,8336100
2020-11-27,49.655887603759766,49.680705286010124,49.035499190297664,49.33328613363285,5040700
2020-11-30,50.18529510498047,50.28455954263312,49.33329585894717,49.43255714114054,16315700
2020-12-01,50.55752944946289,51.268908817006086,50.292830590208574,50.309374663344386,9620100
2020-12-02,50.56580352783203,51.17791846217811,50.42518048261674,50.5161713079691,6470300
2020-12-03,50.34246063232422,50.896672858837434,50.086032242998584,50.49962458712815,7368900
2020-12-04,50.921485900878906,51.01247355770313,50.21010662898427,50.30936789899363,7232300
2020-12-07,50.31764221191406,51.03729195154265,49.97022302886165,51.01247426710103,7405100
2020-12-08,50.59888458251953,50.6650608705218,50.069486900337736,50.094304586068134,6185000
2020-12-09,50.30937576293945,50.7891444279861,50.01986236538329,50.598889160495624,7231600
2020-12-10,50.00332260131836,50.37555639844175,49.73862371346609,50.17703065482272,7239500
2020-12-11,50.25975036621094,50.301112133299824,49.70553802836965,49.81307294297311,7845100
2020-12-14,50.058963775634766,50.544159290620414,49.98367443127128,50.519063906223586,12233000
2020-12-15,49.71598815917969,50.25137772529539,49.58214076765076,50.042240976583095,8073900
2020-12-16,49.30607223510742,49.749444253993545,49.096935513933644,49.61559688008926,8786400
2020-12-17,49.41482925415039,49.5905033519387,49.030018413897864,49.29771318895818,9469000
2020-12-18,49.42319869995117,49.506852124172646,48.96309529321232,49.506852124172646,22195800
2020-12-21,48.97145462036133,49.03001264606874,48.26875512069932,48.896165274284215,12141900
2020-12-22,47.68317794799805,48.787419708342014,47.524235170327174,48.70376628665703,14964000
2020-12-23,48.001068115234375,48.20183760969006,47.59952593514943,47.59952593514943,8495900
2020-12-24,47.74173355102539,48.026159637917964,47.649712877152304,47.95923754221147,3441300
2020-12-28,47.59115982055664,48.21857009034674,47.43221703436567,47.716643150984126,8215000
2020-12-29,47.540958404541016,48.2436546859584,47.4405704861903,47.649707195994885,7626000
2020-12-30,47.390380859375,47.883943634046005,47.31509151438542,47.68317098368279,8848800
2020-12-31,48.73721694946289,48.82087354723148,47.31508989029884,47.348549338233376,10870500
2021-01-04,50.28484344482422,50.32667015888879,48.46117062928019,49.08021365625276,15520000
2021-01-05,50.19281768798828,50.56926445888288,49.87492894910247,50.38522310618476,13251100
2021-01-06,51.82408142089844,51.93283341211452,49.941850883997816,49.941850883997816,12222500
2021-01-07,52.3009147644043,52.903229578840374,51.46436782932011,51.78225655818063,10614700
2021-01-08,52.73591995239258,53.04544142718589,52.29254790344721,52.37620451229224,8389800
2021-01-11,52.29255294799805,53.68958813433253,52.09178344974882,53.32987265953121,11316700
2021-01-12,51.932830810546875,52.5267783176669,51.422536713295884,52.41802633189873,9115100
2021-01-13,51.4810905456543,51.99138460134532,51.39743395142549,51.71532262714941,6822600
2021-01-14,52.200531005859375,52.811209896996374,51.414174829764406,51.56475353620075,8694800
2021-01-15,52.978519439697266,53.20438430610775,51.97466246971587,52.11687391828345,9361900
2021-01-19,56.107208251953125,57.019047820556,54.04093609594977,54.149691293011365,18395900
2021-01-20,56.8768310546875,56.960484481618145,55.7976846149442,56.048651278083526,10131300
2021-01-21,56.031917572021484,56.66768865933082,55.69729751523689,56.66768865933082,8141800
2021-01-22,55.99845886230469,56.441827756196,55.412872126204306,55.6554715248584,4914400
2021-01-25,57.019046783447266,57.10270020727115,55.5467222712278,55.80604979978598,8443900
2021-01-26,55.797664642333984,57.203063411691616,55.680548610082944,56.65094588570027,7125200
2021-01-27,54.777099609375,55.981722932690644,54.44247953754125,55.00296448801324,9908200
2021-01-28,54.107852935791016,55.41286403786779,53.539000797028734,54.5846844063457,8086400
2021-01-29,54.87747573852539,55.4045043738284,53.57246460795868,53.70630879405318,11724100
2021-02-01,54.459205627441406,55.437964035425885,54.42574298327782,55.237194552791145,6270200
2021-02-02,54.48429870605469,55.18700143901747,53.71467706994738,54.45083606330917,7749300
2021-02-03,53.97400665283203,54.95277143939581,53.9656457785834,54.55122609332519,6421700
2021-02-04,55.069889068603516,55.20373326620259,53.90708928029703,54.283532867288045,7400400
2021-02-05,57.26999282836914,58.02288622045066,55.806035936900564,56.25777197214948,15068200
2021-02-08,56.86009216308594,57.520964960777235,56.307968161592136,57.303460986036086,9599200
2021-02-09,56.29961395263672,56.751343702528594,55.92316398459761,56.69278566959099,6620400
2021-02-10,56.29125213623047,57.15289458230794,56.13230615331801,56.26615674573851,7667900
2021-02-11,55.981719970703125,56.215952093889435,55.25392821399517,56.215952093889435,6029100
2021-02-12,55.956626892089844,56.274512446336374,55.51325801457468,55.86460621384931,3977700
2021-02-16,54.208248138427734,55.714028908616385,53.97400961731887,55.555089318654964,9757000
2021-02-17,54.459205627441406,54.49266827160499,53.405157865675555,53.815067278746014,7725400
2021-02-18,54.567962646484375,54.76036487894369,53.81506908342251,54.258437964351444,6144600
2021-02-19,53.848533630371094,54.55959731635026,53.76487382302878,54.44248124488768,6054600
2021-02-22,53.631019592285156,53.93217697183885,53.14582088274353,53.480440902508306,6597700
2021-02-23,53.27130889892578,53.67285423462285,52.518415383460415,53.41352034563963,8714600
2021-02-24,53.296409606933594,53.73141762923301,52.54351920747148,53.170929469276714,6533100
2021-02-25,52.52678680419922,53.51391251777013,52.29255147461004,53.34660247982745,7685300
2021-02-26,51.36397933959961,52.52677898386129,51.35561208380277,52.51841172806444,10396300
2021-03-01,52.25072479248047,52.39293944172295,51.573123765630875,51.66514125493654,7328800
2021-03-02,52.710819244384766,53.196017982561656,52.15869841300915,52.284181725619916,6844200
2021-03-03,52.49331283569336,52.970144266715785,52.00811414943314,52.52677547429879,7081300
2021-03-04,52.89486312866211,53.99074077914828,52.30927962694298,52.53514768579922,15847200
2021-03-05,54.057674407958984,54.1664232303129,52.95342933054989,53.05381408625114,9761400
2021-03-08,54.16642379760742,55.764231794778055,53.5055508340406,53.965654284102236,10646900
2021-03-09,53.8150749206543,55.7642311391287,53.764877756107374,54.8022007254413,8973300
2021-03-10,53.46371841430664,54.208247921716676,53.204387696590324,54.10785998449992,7595500
2021-03-11,52.777748107910156,53.57246836226864,52.71082281899965,53.12909630117007,9940600
2021-03-12,52.08396911621094,52.955418489405865,52.024744589537185,52.8708129448704,11561100
2021-03-15,53.361534118652344,53.44613966827095,52.3462513857549,52.75236383341491,8780200
2021-03-16,54.15684509277344,54.31759371422561,53.42922568517873,53.505371977310624,7375800
2021-03-17,54.50373077392578,54.68986687519811,53.68304653035131,54.12300253404353,7853700
2021-03-18,54.216060638427734,54.97752343348779,53.82686675012228,53.82686675012228,7442600
2021-03-19,54.537567138671875,54.69832219687666,53.8014885499015,54.368356044238034,15230300
2021-03-22,55.44285583496094,55.55284884747251,54.02992329337304,54.190678339358264,6769200
2021-03-23,54.57141876220703,55.383643755231724,54.3852826576615,55.282113210482215,6572100
2021-03-24,54.44450378417969,55.04521161258595,54.148381115949846,54.45296627612627,7472800
2021-03-25,54.13992691040039,54.892924161760845,53.75919542460384,54.80831859935953,7391000
2021-03-26,55.197505950927734,55.2398119570182,54.06377728359412,54.173763862442975,6017100
2021-03-29,56.00127029418945,56.21278739733416,54.892916284318176,54.99444681762394,7902600
2021-03-30,55.417476654052734,56.25508250906052,55.10442904228716,56.25508250906052,5608100
2021-03-31,54.68140411376953,55.28211196628924,54.53757401985431,55.28211196628924,8817200
2021-04-01,56.21278762817383,56.55120983060333,55.358256720562935,55.62899835550038,10514200
2021-04-05,56.128177642822266,56.28047022139297,55.44286426674908,56.0097285767106,6071200
2021-04-06,56.03511047363281,56.27200858227137,55.64591334659594,55.84051191011438,5708300
2021-04-07,55.502079010009766,56.119711707213014,55.18057538084259,55.90819463289515,5188700
2021-04-08,55.01136016845703,56.052027058185345,54.85061157458842,55.925115517244464,6778500
2021-04-09,55.0875129699707,55.2059620272699,54.35143115247755,54.84215236413965,5848300
2021-04-12,54.706787109375,55.087515316196615,54.44450150990766,55.04520931322098,4909100
2021-04-13,54.90137481689453,55.180578922109625,54.275286044130674,54.529102676607735,6143400
2021-04-14,55.24827194213867,55.98434735678467,54.850618740898206,54.969067806588136,5654100
2021-04-15,55.645912170410156,56.16201437688788,54.7406193001112,54.7406193001112,5635000
2021-04-16,56.57659912109375,56.762728756407874,55.72206818605681,55.85743578037526,7715600
2021-04-19,55.79821014404297,56.68658457383785,55.493624994112714,56.43276146389936,7204100
2021-04-20,56.162017822265625,56.356616393608896,55.25672489642956,55.67130305820662,4989400
2021-04-21,56.508914947509766,56.61044548961364,56.16202376989758,56.297397826036075,5581000
2021-04-22,55.535926818847656,56.2720086182938,55.44285878253874,56.24662760020762,6488700
2021-04-23,55.40056610107422,55.58669574176267,54.89291985649984,55.4174846302313,5463300
2021-04-26,55.63745880126953,55.738982876269446,55.02828853131202,55.37517321254424,6868400
2021-04-27,54.71524429321289,55.840516864065115,54.67294474434012,55.78975482342182,7278300
2021-04-28,54.52064895629883,54.74062208945718,54.02992774234952,54.732166053174616,7861300
2021-04-29,54.01300811767578,54.68139971726987,53.58151464312795,54.68139971726987,9238800
2021-04-30,53.69997024536133,54.23299109162797,52.41394570171881,52.845439228814946,12993900
2021-05-03,55.67130661010742,55.75591216413695,53.95378546135206,54.08069379239635,9500200
2021-05-04,55.535926818847656,56.373532690638555,55.30749120108263,55.66283836426794,9933300
2021-05-05,56.27200698852539,56.68657866690128,55.43439468600436,55.62053075323126,6911200
2021-05-06,56.29738235473633,56.41583139381093,55.112885509001735,55.87434822804458,7478800
2021-05-07,56.29738235473633,57.14345060811982,56.09432778132107,56.238157835199026,5849300
2021-05-10,57.09270095825195,57.87108237094845,56.49198668770346,56.65274175630009,8646700
2021-05-11,56.872718811035156,57.60033815054179,56.500446649895125,56.745807260192905,6412000
2021-05-12,57.06731414794922,57.49034837129944,56.441225304788084,56.4750688172549,8286300
2021-05-13,58.302574157714844,58.361798685092865,57.05885262778695,57.32113175546258,7186800
2021-05-14,57.9810676574707,58.53101342021351,57.86261859534022,58.302577787530375,7079200
2021-05-17,58.43794631958008,58.92866755916583,57.913381568127384,57.938769043269986,6214100
2021-05-18,58.251808166503906,59.11480155103887,58.20950861941236,58.725610860852576,5885200
2021-05-19,57.9556884765625,58.01491300950683,57.15192603589083,57.71032785293884,6174100
2021-05-20,58.67483901977539,59.20786621363308,57.845695648202295,58.09105624529739,6540900
2021-05-21,58.167198181152344,59.31785163611682,58.133354673066435,59.03018504488113,6478700
2021-05-24,57.05039596557617,58.58177779780454,57.00808996098831,58.46332873094655,7005100
2021-05-25,56.03511047363281,57.025008908296485,55.84051191011438,56.940403363066906,9357400
2021-05-26,56.13663101196289,56.178937009409076,55.45978023774647,56.00126343911518,5932600
2021-05-27,55.755916595458984,56.796577257211894,55.67976707228726,56.32278095299857,8047700
2021-05-28,55.9335823059082,56.42430352592579,55.67130316813553,55.88282026762694,5937700
2021-06-01,55.26518249511719,56.30584937062435,55.09597141283442,56.21278133887213,6573100
2021-06-02,55.86589050292969,56.13663210890448,55.45131883080963,55.493618374093444,6572700
2021-06-03,56.24663543701172,56.34815952350175,55.66284611973309,55.806676212254125,6755400
2021-06-04,57.05039596557617,57.16884503243417,56.297395559840346,56.508912672799624,6342900
2021-06-07,57.041934967041016,57.498812717593104,56.77965580570174,57.20269004269551,7863300
2021-06-08,57.11807632446289,57.20268186877398,56.67811716606241,57.058851797946204,5489200
2021-06-09,58.08259582519531,58.53947352693851,57.12653442053309,57.168840421708936,8434200
2021-06-10,58.62409210205078,58.97943935293276,57.93031613152318,58.37026894856883,8678400
2021-06-11,58.184112548828125,58.590228161841694,58.08258848681625,58.49716013500501,6928000
2021-06-14,58.26107406616211,58.41495537029966,57.67974541967903,58.14138933209167,5319500
2021-06-15,58.20976257324219,58.56027244413588,57.910550806825206,58.5431774241952,6454200
2021-06-16,57.560062408447266,59.27839608003125,57.44037767079452,58.32091817880929,12938700
2021-06-17,57.46601104736328,57.68828545024378,56.841935173927595,57.551499195447285,7015500
2021-06-18,56.94453048706055,57.43182015380901,56.32900532436181,57.277938863134324,11464500
2021-06-21,57.5771484375,57.76522628795047,57.081308017644766,57.269385868095235,5310400
2021-06-22,57.3206787109375,57.79086677153216,57.08985354392942,57.48310423040633,4796800
2021-06-23,56.97872543334961,57.491660880231784,56.90178152903684,57.45746431412923,4246800
2021-06-24,57.431819915771484,58.338006111361956,56.97872681797625,57.08130999644869,5054000
2021-06-25,58.030235290527344,58.13282497675946,57.175340805575004,57.397615197914256,8078100
2021-06-28,57.87635040283203,58.679953255575704,57.83360959465375,58.38929227958657,6580300
2021-06-29,58.07297897338867,58.15846711204488,57.705374107072764,57.850704595021014,4348100
2021-06-30,58.8680305480957,58.93642366736214,58.14137159228859,58.38074098739429,6010400
2021-07-01,59.098854064941406,59.31257768859604,58.48333550757106,58.77399650502422,5463800
2021-07-02,59.244205474853516,59.37243446232784,58.67997184065064,59.227103928304295,3969000
2021-07-06,58.48333740234375,59.03901362398697,58.11573249685483,58.97062701917067,6169600
2021-07-07,58.44059371948242,58.50043607889122,57.961854844212084,58.47479028519145,6092500
2021-07-08,57.86781311035156,58.40639431888946,57.63698793360126,58.18411991373338,4982600
2021-07-09,58.32090759277344,58.48333964538812,57.662635132839696,57.78231984876804,6419600
2021-07-12,58.192665100097656,59.03900878152025,57.919099136287976,58.32945134316602,7322400
2021-07-13,58.14138412475586,58.57737567882269,57.98750283440044,57.98750283440044,4518400
2021-07-14,58.07297897338867,58.22686023190061,57.64553175778073,58.192663671972745,5949800
2021-07-15,58.38930892944336,58.46624631949929,57.59425662055495,58.01315318518212,6126700
2021-07-16,58.67141342163086,58.96208097412866,58.43204397976685,58.46624054608001,5965500
2021-07-19,58.32945251464844,59.04756073819861,57.850707176621135,58.654310064969636,6054400
2021-07-20,59.1245231628418,59.64600295205592,58.36366084609604,58.406408191893064,9332500
2021-07-21,58.48333740234375,59.00481706041503,58.1413782889519,58.94497470474602,5816400
2021-07-22,58.68850326538086,58.82528298103598,57.97893933108492,58.14137135810676,2901500
2021-07-23,59.004817962646484,59.278383953077494,58.67996038723707,58.8851332494784,3524200
2021-07-26,58.77400207519531,59.244196700728075,58.534632637588814,58.93643413171172,4314300
2021-07-27,58.927879333496094,59.030469023601505,58.38074736425566,58.58592022213894,5813000
2021-07-28,59.8939094543457,59.97085335464488,58.75690467180319,58.90223517841218,7097200
2021-07-29,59.697288513183594,60.18457815004589,59.64599040455271,60.05634266196047,7597500
2021-07-30,58.38075256347656,58.98772694208531,58.132832348721756,58.73125595514499,9619700
2021-08-02,58.43204116821289,58.68851214205701,57.98749887218792,58.423490396464004,4242800
2021-08-03,59.697288513183594,59.70583276268219,58.31235698205124,58.68851267448104,5128400
2021-08-04,59.19288635253906,59.83405715170274,59.01335931145243,59.40660995226029,6846300
2021-08-05,59.244205474853516,59.269851272348376,58.568837877396575,59.19290735753482,5532300
2021-08-06,58.799644470214844,59.19289516959924,58.70560555054383,59.10740702144222,3857900
2021-08-09,58.52608108520508,59.218543595094715,58.22686929218659,58.79964708486883,5160100
2021-08-10,59.19288635253906,59.21853214093335,58.09007179529834,58.355093494134785,5928200
2021-08-11,59.70584487915039,60.56929038366669,59.29549906079653,59.304049834358246,9529700
2021-08-12,60.59493637084961,60.69752608692236,59.62035689631072,60.05635503670839,5907000
2021-08-13,60.83430480957031,61.03092692134601,60.492345654183595,60.59492883516974,4361800
2021-08-16,61.30449295043945,61.424177676493606,60.74026588794538,60.92833722722447,8874400
2021-08-17,62.432945251464844,62.48423683510878,60.70606120473445,60.928329082076544,9000100
2021-08-18,61.51820755004883,62.69795961417278,61.46691596709962,62.08244105179992,8135300
2021-08-19,61.27027893066406,61.834512354772386,61.1334992208456,61.218987354772956,5209500
2021-08-20,61.92856979370117,62.31326977267633,61.07367515390885,61.27029726855713,5646500
2021-08-23,62.022613525390625,62.44151010505257,61.945669610244316,62.133747489125305,5356200
2021-08-24,61.76613998413086,62.142295726542734,61.458377380762734,62.09099761109556,4177200
2021-08-25,61.04801559448242,61.51820362696313,60.62911261935298,61.509652856241075,4988900
2021-08-26,61.065120697021484,61.86017292495366,60.81720048376004,61.15915962351127,6566900
2021-08-27,60.93688201904297,61.93710706961107,60.834298848109476,60.96252781177634,5493100
2021-08-30,61.56095886230469,61.72338439291608,60.825749021659895,60.953984509647306,4494100
2021-08-31,62.219207763671875,62.261955088738084,61.41560501317483,61.71482324398617,7564600
2021-09-01,61.441261291503906,62.167920208298476,60.996712562465625,62.13372365050118,5970700
2021-09-02,61.843082427978516,61.877279000295125,61.04803658035201,61.56097212044267,6774200
2021-09-03,61.51820755004883,61.86871742640828,61.33868048739915,61.6891903637586,4174400
2021-09-07,60.85993957519531,60.95397848894224,60.124729807170574,60.76590066144839,6775400
2021-09-08,61.44982147216797,61.47547378891204,60.80010627253813,60.85994863361793,4510000
2021-09-09,60.36410903930664,61.278846012711014,60.338463244534374,61.2446494455719,7013600
2021-09-10,60.68894958496094,61.07365596539505,60.05632957652721,60.68040533732401,5089700
2021-09-13,60.82575225830078,61.46692321002778,60.543635474182125,60.90268964179048,11048100
2021-09-14,60.83436584472656,61.369745199505196,60.54077517757151,61.11068918537112,5490000
2021-09-15,61.96559143066406,62.59595118055568,60.80848251371298,60.94664752567685,7723700
2021-09-16,61.594268798828125,62.051928779720626,61.14523918839352,62.00012020469703,5306700
2021-09-17,61.8360481262207,61.965576145969294,60.825741430705406,61.162510329210505,10888000
2021-09-20,61.2747688293457,62.103738991921674,60.7307590130497,61.24886454115102,9594900
2021-09-21,61.93967819213867,62.2246319590358,61.40429873020782,61.55109409316535,5896000
2021-09-22,61.6374397277832,62.32825146471422,61.378390267485806,62.23326468618448,6557000
2021-09-23,61.90514373779297,62.267816999513386,61.568374767899705,61.72380710693276,5263500
2021-09-24,61.47337341308594,62.060561378355196,61.464736455165756,61.85331391668234,5023400
2021-09-27,60.799842834472656,61.55973051974163,60.696219091362146,61.40429819911055,5560500
2021-09-28,60.419891357421875,61.136607372626784,60.16083531229008,60.44579564432127,6392300
2021-09-29,61.25748825073242,61.6547026226336,60.402607396791815,60.58395055107095,5436800
2021-09-30,60.316280364990234,61.801521282991,60.273108740393184,61.49065659838292,6049400
2021-10-01,59.202335357666016,59.93632526706453,58.40790650606358,59.2368766018316,9343700
2021-10-04,58.338829040527344,59.608191873608995,58.1143208162246,58.891475818620556,7560200
2021-10-05,58.20066452026367,58.83102409708674,58.06249954623373,58.24383613359661,7236700
2021-10-06,58.269752502441406,58.4683564362532,57.751640389036815,58.19203305020304,6398600
2021-10-07,58.83967971801758,58.99511206906772,57.984805081277116,58.28703282274388,5349400
2021-10-08,58.76194381713867,59.072808397460946,58.56333332879519,58.76194381713867,4259000
2021-10-11,58.78786087036133,59.10735588926437,58.58925033887688,58.917388904975574,3315600
2021-10-12,58.174766540527344,59.0123670811188,58.105684046024145,58.88284563901191,8856000
2021-10-13,58.399269104003906,58.68422942515197,58.027958967132726,58.35609749017667,4760700
2021-10-14,58.84831237792969,59.34915064894156,58.71878433017556,58.90012096180327,7165600
2021-10-15,58.399269104003906,59.23687615146229,58.37336481809383,58.97782670429294,4327100
2021-10-18,56.905399322509766,58.35609865504959,56.80177558873236,58.28701616586466,7576400
